q1_len,q2_len,q1_words,q2_words,common_words,total_words,words_share,token_set,token_sort,partial_token_set,partial_token_sort
60,32,9,6,2,13,0.15,62,37,100,54
44,46,8,9,4,16,0.25,64,56,100,56
22,32,4,5,4,9,0.44,100,81,100,64
16,22,3,4,3,7,0.43,100,84,100,100
83,29,14,6,2,20,0.1,39,38,100,55
38,46,3,4,3,7,0.43,100,90,100,100
62,24,9,4,3,13,0.23,86,49,100,67
41,38,6,6,4,12,0.33,81,63,100,69
27,23,4,3,3,7,0.43,100,92,100,83
4,73,1,12,0,8,0.0,13,8,75,75
31,35,5,5,2,10,0.2,73,67,100,58
34,37,4,5,3,9,0.33,79,62,100,56
29,15,4,2,2,6,0.33,100,68,100,100
26,20,4,3,3,7,0.43,100,87,100,85
9,14,2,3,2,5,0.4,100,78,100,100
28,20,3,3,1,6,0.17,50,54,100,60
22,20,3,3,2,6,0.33,86,86,100,85
54,41,8,6,5,14,0.36,94,76,100,78
31,39,4,6,2,10,0.2,63,63,100,65
30,22,5,4,4,9,0.44,100,85,100,77
22,21,2,2,1,4,0.25,98,98,100,95
19,33,3,6,3,9,0.33,100,73,100,79
21,13,3,3,0,6,0.0,47,47,73,73
19,15,3,2,0,5,0.0,47,47,64,64
98,100,12,14,5,23,0.22,77,68,100,68
27,15,4,2,2,6,0.33,100,71,100,73
49,28,7,4,2,11,0.18,63,57,100,75
14,17,2,3,1,5,0.2,60,39,100,60
46,103,6,17,0,21,0.0,32,31,39,39
59,38,8,6,5,14,0.36,94,70,100,72
15,32,3,5,2,8,0.25,85,51,100,80
16,15,4,4,3,8,0.38,97,97,100,93
17,17,2,2,2,4,0.5,100,100,100,100
45,47,8,8,0,16,0.0,30,30,31,31
59,62,10,9,3,19,0.16,47,45,100,51
32,30,5,5,2,9,0.22,44,45,100,47
28,28,4,4,3,8,0.38,83,79,100,79
12,5,2,1,0,3,0.0,47,47,89,89
37,51,8,7,0,15,0.0,32,32,38,38
19,29,3,4,2,7,0.29,85,58,100,74
55,59,9,10,7,19,0.37,85,81,100,88
15,26,2,3,1,5,0.2,73,73,100,100
21,38,4,7,4,11,0.36,100,71,100,71
16,21,3,3,1,6,0.17,76,76,100,75
15,15,3,3,3,6,0.5,100,100,100,100
25,36,4,6,3,10,0.3,86,79,100,84
63,44,11,7,2,17,0.12,46,60,100,64
26,20,4,3,2,7,0.29,87,87,100,100
26,37,3,5,2,8,0.25,83,83,100,73
54,42,7,5,1,11,0.09,57,69,100,72
31,32,5,5,3,10,0.3,81,67,100,81
32,24,5,4,3,9,0.33,88,75,100,75
69,74,9,12,5,20,0.25,66,52,100,60
43,16,7,3,0,10,0.0,37,37,44,44
31,26,4,4,3,8,0.38,92,81,100,69
28,23,4,3,2,7,0.29,88,71,100,78
17,22,3,4,3,6,0.5,100,87,100,100
43,122,7,18,5,24,0.21,87,48,100,67
46,45,6,6,1,12,0.08,46,44,100,46
74,29,11,5,2,16,0.12,59,41,100,59
34,31,4,4,3,8,0.38,91,80,100,91
31,31,4,4,4,8,0.5,100,100,100,100
30,31,4,4,3,8,0.38,82,69,100,67
34,87,6,14,3,20,0.15,72,48,100,53
8,18,2,3,2,5,0.4,100,62,100,100
25,20,4,4,3,8,0.38,89,71,100,72
16,30,3,5,3,8,0.38,100,70,100,69
21,21,4,4,4,8,0.5,100,100,100,100
28,21,3,3,2,6,0.33,86,65,100,76
35,27,6,5,5,11,0.45,100,87,100,100
35,25,7,6,3,12,0.25,69,43,100,52
22,33,4,5,2,9,0.22,71,65,100,77
28,47,4,7,3,11,0.27,90,67,100,68
35,18,4,3,0,7,0.0,26,26,39,39
48,97,6,13,5,17,0.29,91,58,100,60
41,30,6,5,2,11,0.18,67,56,100,67
43,27,6,4,2,8,0.25,82,66,100,78
49,76,5,9,3,14,0.21,78,64,100,71
55,32,8,5,3,13,0.23,72,57,100,56
28,39,4,5,2,9,0.22,78,72,100,64
33,47,6,7,3,12,0.25,65,40,100,45
41,54,6,7,4,13,0.31,81,65,100,66
89,53,12,9,1,19,0.05,44,41,100,51
27,53,4,9,2,13,0.15,65,45,100,59
26,19,4,3,2,7,0.29,77,53,100,77
37,35,6,6,5,12,0.42,94,92,100,89
12,12,2,2,2,4,0.5,100,100,100,100
20,20,3,3,3,6,0.5,100,100,100,100
41,36,4,4,2,8,0.25,94,94,100,94
34,37,4,5,2,9,0.22,90,82,100,91
29,43,4,6,3,10,0.3,93,75,100,79
43,45,6,6,5,12,0.42,92,84,100,86
25,31,4,5,3,9,0.33,89,89,100,80
54,116,8,15,2,23,0.09,44,32,100,46
46,41,6,6,3,12,0.25,68,67,100,66
20,25,3,4,3,7,0.43,100,89,100,80
10,19,2,3,1,5,0.2,75,55,100,80
56,42,8,7,4,15,0.27,65,41,100,44
58,62,8,9,4,17,0.24,72,60,100,62
31,20,5,3,3,8,0.38,100,78,100,100
35,20,5,3,3,8,0.38,100,73,100,70
52,18,7,3,3,10,0.3,100,51,100,78
25,46,4,7,2,10,0.2,78,56,100,80
33,20,5,3,2,8,0.25,75,75,100,85
46,33,7,5,0,12,0.0,20,20,29,29
23,35,4,6,2,10,0.2,59,59,100,63
31,18,4,2,2,6,0.33,100,73,100,100
19,19,3,3,3,6,0.5,100,100,100,100
75,63,9,8,2,16,0.12,51,43,100,49
27,18,4,3,3,7,0.43,100,80,100,100
65,52,8,7,5,15,0.33,84,80,100,77
27,36,3,5,3,8,0.38,100,86,100,81
126,25,16,4,2,19,0.11,72,29,100,56
102,10,12,2,2,14,0.14,100,18,100,100
31,41,5,7,3,12,0.25,78,64,100,58
30,22,5,4,3,9,0.33,81,58,100,68
16,14,2,2,1,4,0.25,93,93,100,100
26,37,3,4,0,7,0.0,38,38,50,50
51,74,8,11,7,19,0.37,96,80,100,94
12,22,2,3,2,5,0.4,100,71,100,100
32,25,4,4,3,8,0.38,89,70,100,64
18,10,3,2,1,5,0.2,71,71,100,100
25,31,3,4,1,7,0.14,86,79,100,88
25,25,3,3,3,6,0.5,100,100,100,100
25,35,3,5,0,8,0.0,30,30,36,36
60,42,9,6,2,15,0.13,44,41,100,42
46,24,7,4,4,11,0.36,100,69,100,83
32,28,5,3,2,8,0.25,90,90,100,93
54,55,8,9,7,17,0.41,90,81,100,81
22,31,3,5,3,8,0.38,100,83,100,77
44,38,6,5,2,11,0.18,66,66,100,74
45,87,6,12,6,17,0.35,100,68,100,67
56,50,8,8,7,16,0.44,95,85,100,78
13,21,2,4,2,6,0.33,100,76,100,100
36,24,5,4,3,9,0.33,80,80,100,83
14,19,2,3,1,5,0.2,79,79,100,86
20,37,3,4,0,7,0.0,39,39,55,55
33,27,5,4,2,9,0.22,67,67,100,77
33,66,5,9,3,14,0.21,73,59,100,70
32,20,5,3,2,8,0.25,75,54,100,70
36,27,6,4,3,10,0.3,83,73,100,70
23,22,3,3,1,6,0.17,93,93,100,95
31,39,5,7,2,12,0.17,51,40,100,49
44,67,5,9,3,14,0.21,72,58,100,64
58,55,8,6,0,14,0.0,21,21,31,31
70,77,10,11,1,20,0.05,51,44,100,46
39,60,5,7,3,12,0.25,82,77,100,87
15,20,2,3,1,5,0.2,80,80,100,60
19,28,2,4,2,6,0.33,100,81,100,74
44,57,6,9,4,15,0.27,69,69,100,75
17,19,3,3,2,6,0.33,78,56,100,59
41,48,7,7,2,10,0.2,55,61,100,56
23,28,4,5,3,9,0.33,76,67,100,74
45,31,8,6,5,13,0.38,91,74,100,68
62,54,8,8,4,13,0.31,75,57,100,52
37,25,6,4,4,10,0.4,100,81,100,80
42,37,5,5,2,10,0.2,73,66,100,70
28,9,4,2,1,6,0.17,71,49,100,67
67,51,9,6,6,15,0.4,100,86,100,80
38,26,5,4,3,9,0.33,79,53,100,79
78,74,10,10,7,20,0.35,83,70,100,66
24,25,5,5,3,10,0.3,82,78,100,75
60,10,7,2,0,8,0.0,12,11,40,40
79,59,11,9,4,20,0.2,52,54,100,59
47,26,6,4,3,10,0.3,79,47,100,79
17,17,2,2,2,4,0.5,100,100,100,100
31,31,6,6,6,12,0.5,100,100,100,100
46,37,6,5,4,11,0.36,91,87,100,79
47,47,6,6,4,12,0.33,89,83,100,83
68,72,12,9,0,21,0.0,24,24,29,29
36,82,6,11,2,16,0.12,53,49,100,56
69,64,10,9,9,19,0.47,100,96,100,92
39,47,5,8,1,12,0.08,55,47,100,49
30,31,4,4,3,8,0.38,80,75,100,73
57,53,6,6,5,12,0.42,94,85,100,94
33,41,5,6,5,11,0.45,100,89,100,100
46,46,6,6,0,11,0.0,38,35,43,39
18,14,3,2,2,5,0.4,100,88,100,71
31,30,4,4,3,8,0.38,87,75,100,77
6,6,1,1,1,2,0.5,100,100,100,100
74,30,12,5,0,17,0.0,17,17,40,40
44,95,7,14,2,21,0.1,34,29,100,36
53,37,7,6,0,13,0.0,36,36,43,43
52,54,7,7,6,14,0.43,92,83,100,81
43,25,7,4,2,10,0.2,58,53,100,64
52,65,6,8,0,14,0.0,19,19,28,28
36,30,5,5,3,10,0.3,70,58,100,64
19,28,2,3,2,5,0.4,100,81,100,100
48,43,7,6,5,13,0.38,91,84,100,86
25,14,4,3,0,7,0.0,10,10,15,15
8,9,1,2,0,3,0.0,35,35,38,38
34,55,5,8,2,13,0.15,67,65,100,68
38,18,5,3,1,8,0.12,36,36,100,50
23,23,4,4,4,8,0.5,100,100,100,100
34,21,5,3,2,8,0.25,83,62,100,71
10,17,2,3,2,5,0.4,100,74,100,100
32,21,7,5,4,12,0.33,86,75,100,71
24,17,3,2,2,5,0.4,100,83,100,100
21,25,3,3,2,6,0.33,76,65,100,71
23,15,3,2,2,5,0.4,100,79,100,100
27,20,4,3,1,7,0.14,47,47,100,54
58,48,8,7,6,15,0.4,95,81,100,95
22,25,4,5,4,9,0.44,100,94,100,86
24,53,4,8,0,12,0.0,29,29,33,33
31,44,3,5,1,7,0.14,48,53,100,61
26,27,4,4,3,8,0.38,89,79,100,77
47,29,7,5,1,10,0.1,36,45,100,62
27,31,4,4,3,8,0.38,88,72,100,63
24,47,4,8,3,12,0.25,74,59,100,79
22,16,4,3,3,7,0.43,100,84,100,69
73,86,12,13,0,24,0.0,25,24,23,23
46,23,6,3,2,9,0.22,72,46,100,65
13,12,2,2,1,4,0.25,96,96,100,92
15,15,2,2,2,4,0.5,100,100,100,100
13,14,2,2,1,4,0.25,96,96,100,100
19,18,4,3,2,7,0.29,76,70,100,72
37,30,4,3,2,7,0.29,87,87,100,93
52,55,7,7,6,14,0.43,95,90,100,87
18,18,2,2,2,4,0.5,100,100,100,100
35,29,5,4,3,9,0.33,88,88,100,98
12,12,2,2,1,4,0.25,67,50,100,50
116,28,18,5,2,19,0.11,60,22,100,57
71,13,12,3,1,15,0.07,38,21,100,46
66,85,11,13,3,23,0.13,51,46,100,53
36,27,5,4,2,9,0.22,79,79,100,78
17,22,3,3,2,6,0.33,79,56,100,65
16,25,3,5,2,8,0.25,81,54,100,62
24,33,4,4,3,8,0.38,83,67,100,70
42,27,6,5,2,11,0.18,55,55,100,52
34,35,5,5,2,10,0.2,52,52,100,53
36,28,6,5,3,11,0.27,73,66,100,64
32,40,4,6,2,10,0.2,64,56,100,66
28,25,5,5,0,10,0.0,23,23,24,24
16,14,2,2,0,4,0.0,47,47,50,50
23,22,3,3,2,6,0.33,84,71,100,68
22,22,4,4,4,8,0.5,100,100,100,100
44,38,7,6,4,13,0.31,71,61,100,68
37,37,5,5,3,8,0.38,90,62,100,65
28,23,4,4,3,8,0.38,88,75,100,83
33,33,5,5,4,10,0.4,92,91,100,95
28,40,4,5,1,9,0.11,71,71,100,68
9,9,1,1,1,2,0.5,100,100,100,100
21,18,3,3,1,6,0.17,51,31,100,36
21,24,3,4,2,7,0.29,84,84,100,86
29,43,5,9,2,14,0.14,43,39,100,34
59,59,8,8,7,16,0.44,94,92,100,92
23,17,3,2,1,5,0.2,85,85,100,76
47,38,5,5,0,10,0.0,31,31,39,39
29,31,5,4,3,9,0.33,77,60,100,77
33,17,4,2,2,6,0.33,100,68,100,76
31,43,4,6,1,10,0.1,59,59,100,71
37,45,6,7,2,13,0.15,61,61,100,70
12,12,2,2,2,4,0.5,100,100,100,100
19,26,4,5,4,9,0.44,100,84,100,100
44,52,6,8,3,14,0.21,58,50,100,50
44,29,4,3,1,7,0.14,63,58,100,72
49,47,6,8,2,13,0.15,54,44,100,45
15,14,2,2,1,4,0.25,97,97,100,93
20,26,3,4,2,7,0.29,87,87,100,75
26,19,4,2,1,6,0.17,69,62,100,68
15,15,2,2,0,4,0.0,93,93,93,93
12,17,2,3,2,5,0.4,100,83,100,100
21,28,3,5,1,7,0.14,50,24,100,29
12,12,2,2,2,4,0.5,100,100,100,100
18,14,3,3,1,6,0.17,75,75,100,71
16,100,2,13,1,14,0.07,67,24,100,69
68,33,12,6,3,17,0.18,62,53,100,52
25,30,3,4,3,7,0.43,100,91,100,88
29,40,5,7,2,10,0.2,67,58,100,66
27,38,3,4,2,7,0.29,83,83,100,85
78,73,9,10,1,18,0.06,31,42,100,45
9,20,1,2,1,3,0.33,100,62,100,100
22,11,4,2,2,6,0.33,100,67,100,82
48,53,8,8,7,16,0.44,93,93,100,88
76,104,10,15,3,25,0.12,44,46,100,46
43,26,6,4,2,10,0.2,63,52,100,63
27,28,5,5,3,9,0.33,82,58,100,74
23,23,4,4,4,8,0.5,100,100,100,100
50,51,7,7,6,14,0.43,88,77,100,88
26,19,4,3,3,7,0.43,100,84,100,100
69,67,8,8,7,16,0.44,94,93,100,93
29,22,4,4,2,8,0.25,71,71,100,59
16,17,2,3,1,5,0.2,67,48,100,64
25,11,4,2,2,6,0.33,100,61,100,73
30,34,5,5,3,9,0.33,89,69,100,76
33,22,5,3,3,8,0.38,100,80,100,73
26,44,4,7,2,10,0.2,67,57,100,58
19,20,3,3,1,6,0.17,82,82,100,84
14,14,3,3,3,6,0.5,100,100,100,100
35,38,4,4,2,8,0.25,65,55,100,57
18,58,3,8,3,11,0.27,100,47,100,83
38,12,7,3,1,10,0.1,50,32,100,58
58,87,9,12,0,21,0.0,21,21,28,28
25,34,4,5,2,9,0.22,75,75,100,69
95,105,12,14,8,24,0.33,84,83,100,77
99,75,15,11,11,25,0.44,100,86,100,88
14,15,2,2,1,4,0.25,97,97,100,93
21,21,3,3,3,6,0.5,100,100,100,100
58,32,10,7,3,16,0.19,64,51,100,62
64,64,10,10,9,20,0.45,97,92,100,92
25,11,4,2,1,6,0.17,56,56,100,95
122,122,16,16,15,32,0.47,94,89,100,94
30,31,5,4,1,9,0.11,26,36,100,37
30,30,4,4,4,8,0.5,100,100,100,100
36,33,5,4,3,9,0.33,93,93,100,88
49,20,7,3,0,10,0.0,12,12,25,25
62,34,8,6,0,14,0.0,31,31,35,35
55,48,8,7,4,15,0.27,74,62,100,56
31,30,4,4,2,8,0.25,82,79,100,80
20,49,3,7,3,10,0.3,100,58,100,75
108,53,15,7,4,18,0.22,71,53,100,74
36,127,6,17,4,23,0.17,80,38,100,56
19,14,3,2,2,5,0.4,100,85,100,71
32,5,5,1,1,6,0.17,100,27,100,100
24,31,4,5,3,9,0.33,87,87,100,88
49,55,6,8,0,14,0.0,8,8,11,11
31,35,5,5,4,10,0.4,89,76,100,68
31,19,4,3,3,7,0.43,100,76,100,100
43,56,6,8,2,13,0.15,59,46,100,53
25,15,4,3,2,6,0.33,80,60,100,60
26,21,3,2,0,5,0.0,51,51,65,65
12,9,2,2,1,4,0.25,86,86,100,78
18,29,3,6,2,8,0.25,76,64,100,56
56,58,7,7,5,12,0.42,90,82,100,80
53,57,7,7,0,14,0.0,31,31,32,32
29,44,5,6,3,11,0.27,79,58,100,64
33,29,6,5,3,10,0.3,74,58,100,63
26,40,4,6,1,9,0.11,60,52,100,58
44,27,5,3,1,8,0.12,50,42,100,62
22,52,3,6,3,9,0.33,100,59,100,59
38,27,6,4,1,9,0.11,46,43,100,48
32,23,4,4,2,8,0.25,80,73,100,61
78,51,12,8,6,20,0.3,81,71,100,69
60,95,10,14,7,19,0.37,92,70,100,77
42,43,6,6,5,12,0.42,99,99,100,98
36,41,5,6,5,11,0.45,100,94,100,86
34,22,6,4,4,10,0.4,100,79,100,68
55,50,7,5,4,11,0.36,85,70,100,81
27,25,4,4,3,8,0.38,85,85,100,80
28,20,5,4,3,9,0.33,89,67,100,65
42,22,6,4,2,10,0.2,62,47,100,50
19,14,3,3,2,6,0.33,85,61,100,83
34,93,5,15,0,20,0.0,14,14,31,31
30,47,3,5,2,7,0.29,78,70,100,90
16,41,3,7,3,9,0.33,100,56,100,69
27,34,4,5,0,9,0.0,39,39,47,47
22,29,4,5,2,9,0.22,78,67,100,73
37,31,5,4,3,9,0.33,91,91,100,97
21,38,4,6,2,10,0.2,60,44,100,52
17,36,3,5,2,8,0.25,74,45,100,53
26,40,4,6,0,10,0.0,45,45,56,56
24,20,5,4,4,9,0.44,100,91,100,95
29,22,3,3,2,6,0.33,81,75,100,86
42,42,7,7,6,12,0.5,100,100,100,100
38,29,4,4,2,8,0.25,62,51,100,57
20,38,3,5,2,8,0.25,75,52,100,70
19,19,4,4,3,8,0.38,85,74,100,74
46,35,5,4,2,9,0.22,74,74,100,74
26,45,4,7,2,11,0.18,67,54,100,69
53,47,6,5,2,11,0.18,62,62,100,66
15,28,3,4,3,7,0.43,100,70,100,100
54,55,7,7,6,14,0.43,90,81,100,80
24,30,4,4,2,8,0.25,78,78,100,67
17,10,3,2,2,5,0.4,100,74,100,100
79,80,10,13,3,21,0.14,46,59,100,59
28,53,4,9,0,12,0.0,24,22,28,28
26,22,5,4,3,9,0.33,87,83,100,91
84,90,11,11,10,22,0.45,97,91,100,92
18,18,3,3,3,6,0.5,100,100,100,100
31,31,5,5,4,10,0.4,91,84,100,84
61,98,10,14,1,22,0.05,39,36,100,36
25,28,4,5,2,9,0.22,79,79,100,80
68,30,11,5,4,16,0.25,85,55,100,63
25,25,4,4,2,8,0.25,72,72,100,73
51,38,7,6,0,13,0.0,22,22,35,35
38,33,8,7,7,15,0.47,100,93,100,100
53,41,8,6,5,14,0.36,86,79,100,80
27,28,3,3,2,6,0.33,84,65,100,63
40,39,5,5,4,10,0.4,93,86,100,93
30,26,4,4,2,8,0.25,82,82,100,73
44,56,7,8,3,14,0.21,64,60,100,69
28,14,5,3,1,8,0.12,57,57,100,86
18,18,3,3,3,6,0.5,100,100,100,100
53,73,9,13,2,22,0.09,48,48,100,51
58,55,9,9,8,18,0.44,95,88,100,85
21,32,3,4,3,7,0.43,100,79,100,81
13,13,2,2,2,4,0.5,100,100,100,100
32,27,4,4,2,8,0.25,68,51,100,44
93,45,12,6,4,18,0.22,80,51,100,58
35,73,4,11,3,15,0.2,79,57,100,66
15,19,3,3,2,6,0.33,88,65,100,67
48,18,7,3,2,10,0.2,84,39,100,84
18,71,4,10,0,14,0.0,16,16,33,33
42,26,5,4,2,9,0.22,70,56,100,58
19,21,3,3,1,6,0.17,75,65,100,58
21,21,4,4,4,8,0.5,100,100,100,100
21,21,3,3,3,6,0.5,100,100,100,100
33,24,4,3,3,7,0.43,100,84,100,100
80,33,11,5,0,16,0.0,19,19,38,38
27,33,4,6,0,10,0.0,63,63,70,70
42,42,5,5,4,8,0.5,100,100,100,100
32,18,4,2,2,6,0.33,100,72,100,72
37,79,6,12,1,17,0.06,27,40,100,46
30,36,4,5,2,9,0.22,60,39,100,43
30,30,4,4,4,8,0.5,100,100,100,100
37,37,5,6,4,11,0.36,84,73,100,81
9,10,2,2,1,4,0.25,95,95,100,89
30,55,6,7,2,12,0.17,58,38,100,63
34,51,5,7,0,12,0.0,16,16,29,29
17,17,3,3,2,6,0.33,79,65,100,65
22,27,3,4,3,7,0.43,100,90,100,77
26,50,4,7,0,11,0.0,34,34,38,38
74,93,10,14,3,24,0.12,54,54,100,55
70,57,7,5,2,9,0.22,70,68,100,75
24,34,4,5,3,9,0.33,83,83,100,83
25,28,5,5,2,10,0.2,75,64,100,56
38,34,6,6,5,12,0.42,94,83,100,94
99,24,14,5,0,19,0.0,23,23,46,46
25,31,4,5,3,9,0.33,91,89,100,88
58,70,8,9,8,17,0.47,100,91,100,91
26,36,4,5,1,9,0.11,48,48,100,60
54,15,8,3,1,11,0.09,35,35,100,60
31,41,5,6,3,11,0.27,71,61,100,60
39,35,5,5,3,10,0.3,84,78,100,71
21,19,3,3,2,6,0.33,80,80,100,79
18,27,3,4,2,7,0.29,84,71,100,78
20,20,3,3,3,6,0.5,100,100,100,100
20,32,4,5,2,9,0.22,57,50,100,65
28,30,4,5,2,9,0.22,66,62,100,64
33,32,5,5,4,10,0.4,98,98,100,97
21,14,3,2,1,5,0.2,63,63,100,71
24,15,3,2,2,5,0.4,100,77,100,100
14,15,3,3,1,6,0.17,69,69,100,64
34,25,5,4,4,9,0.44,100,85,100,80
36,48,6,6,0,12,0.0,33,33,36,36
16,19,3,4,2,7,0.29,81,69,100,75
35,18,6,3,0,9,0.0,23,23,29,29
55,88,8,11,4,19,0.21,69,55,100,69
11,17,1,2,0,3,0.0,79,79,100,100
83,69,10,7,5,16,0.31,80,61,100,80
38,41,5,6,4,11,0.36,88,78,100,82
52,29,6,4,0,10,0.0,25,25,32,32
39,26,5,4,3,9,0.33,87,74,100,69
104,60,15,10,0,23,0.0,23,22,28,28
44,28,6,5,0,11,0.0,53,53,61,61
32,26,5,4,2,9,0.22,56,41,100,51
16,13,2,2,1,4,0.25,90,90,100,100
30,37,4,5,4,9,0.44,100,90,100,87
10,10,2,2,1,4,0.25,70,70,100,70
36,42,5,5,3,10,0.3,80,72,100,81
15,38,3,6,2,9,0.22,80,57,100,67
38,54,6,9,1,15,0.07,52,43,100,50
28,61,4,9,2,12,0.17,53,34,100,50
52,37,6,5,2,11,0.18,60,49,100,58
17,24,2,3,2,5,0.4,100,83,100,100
19,18,3,3,1,6,0.17,70,70,100,81
33,44,5,6,5,11,0.45,100,86,100,82
44,43,7,7,6,14,0.43,91,83,100,81
42,24,5,3,3,8,0.38,100,73,100,83
29,28,5,5,4,10,0.4,98,98,100,96
54,62,7,8,7,15,0.47,100,93,100,85
21,20,3,3,2,6,0.33,98,98,100,95
20,19,3,3,2,6,0.33,97,97,100,95
23,22,3,3,2,6,0.33,98,98,100,100
7,13,1,2,0,3,0.0,40,40,67,67
36,25,6,4,1,10,0.1,44,43,100,56
21,43,4,7,3,11,0.27,86,56,100,52
13,25,2,3,1,5,0.2,76,63,100,85
26,20,3,2,2,5,0.4,100,87,100,85
59,119,11,18,3,29,0.1,43,42,100,43
48,21,7,4,0,11,0.0,14,14,33,33
51,34,7,5,0,12,0.0,14,14,32,32
42,26,6,3,2,9,0.22,70,41,100,62
64,39,11,6,1,16,0.06,46,43,100,51
14,14,3,3,2,6,0.33,78,64,100,78
96,102,14,16,2,30,0.07,47,46,100,48
64,14,11,3,0,14,0.0,23,23,50,50
29,36,4,6,4,10,0.4,100,89,100,100
33,25,4,5,1,9,0.11,48,41,100,36
20,26,4,6,1,10,0.1,52,48,100,58
31,15,5,3,2,8,0.25,80,52,100,73
27,18,4,3,2,7,0.29,76,58,100,44
28,45,4,6,3,10,0.3,86,63,100,64
32,29,3,4,0,6,0.0,19,23,35,26
29,42,4,5,2,9,0.22,73,70,100,79
42,33,6,5,4,11,0.36,92,80,100,64
33,15,6,3,3,9,0.33,100,62,100,73
19,19,3,3,3,6,0.5,100,100,100,100
44,25,7,5,3,12,0.25,72,61,100,56
18,18,3,3,3,6,0.5,100,100,100,100
9,14,2,3,1,5,0.2,78,78,100,100
46,45,7,8,6,15,0.4,86,75,100,86
25,75,3,9,3,12,0.25,100,50,100,80
51,86,7,11,2,18,0.11,50,47,100,57
35,44,6,6,4,12,0.33,77,61,100,69
43,18,6,3,2,9,0.22,80,39,100,69
17,17,3,3,3,6,0.5,100,100,100,100
36,35,5,6,3,11,0.27,68,59,100,57
20,9,3,2,1,5,0.2,62,62,100,89
32,32,5,5,5,10,0.5,100,100,100,100
29,29,3,3,3,6,0.5,100,100,100,100
34,50,5,6,3,11,0.27,74,62,100,74
35,28,5,5,3,10,0.3,86,79,100,80
38,42,5,6,4,11,0.36,85,78,100,71
25,22,3,3,2,6,0.33,84,68,100,59
14,9,2,1,1,3,0.33,100,78,100,100
15,16,3,3,2,6,0.33,97,97,100,93
33,30,4,4,3,8,0.38,91,79,100,83
20,70,4,10,2,14,0.14,71,42,100,75
27,18,5,4,2,9,0.22,67,53,100,61
17,12,3,2,2,5,0.4,100,83,100,100
33,37,5,6,5,11,0.45,100,94,100,100
31,60,5,8,1,13,0.08,42,37,100,42
23,23,3,3,3,6,0.5,100,100,100,100
22,59,4,7,0,11,0.0,30,30,36,36
38,28,5,3,3,8,0.38,100,85,100,82
15,24,2,4,1,6,0.17,75,56,100,67
41,67,6,10,4,16,0.25,88,69,100,85
28,28,4,4,4,8,0.5,100,100,100,100
44,87,8,11,4,19,0.21,60,53,100,48
21,20,4,4,2,8,0.25,73,73,100,75
5,5,1,1,1,2,0.5,100,100,100,100
19,44,3,8,1,9,0.11,35,25,100,37
10,9,2,2,1,4,0.25,95,95,100,100
21,20,4,4,3,8,0.38,98,98,100,100
19,19,3,3,3,6,0.5,100,100,100,100
69,40,11,6,2,15,0.13,47,37,100,50
45,46,6,7,3,13,0.23,68,59,100,62
43,31,6,4,3,10,0.3,85,68,100,84
14,15,3,3,2,6,0.33,97,97,100,93
34,28,4,4,2,8,0.25,68,68,100,57
13,16,1,2,0,3,0.0,62,62,69,69
36,37,5,5,4,10,0.4,91,88,100,86
15,22,2,4,1,6,0.17,70,54,100,74
33,25,6,4,3,10,0.3,75,55,100,59
40,23,5,3,3,8,0.38,100,73,100,70
19,33,4,5,2,9,0.22,64,50,100,63
36,44,5,7,1,12,0.08,30,30,100,31
45,70,6,8,4,14,0.29,75,75,100,71
57,29,6,6,0,12,0.0,23,23,30,30
28,37,4,6,1,10,0.1,58,58,100,68
54,45,7,7,2,14,0.14,48,53,100,51
19,17,4,4,2,8,0.25,69,67,100,71
58,67,7,7,0,14,0.0,38,38,47,47
28,19,4,3,1,7,0.14,48,43,100,53
30,26,4,4,2,8,0.25,70,61,100,62
27,27,4,4,4,8,0.5,100,100,100,100
49,43,7,6,3,13,0.23,66,54,100,53
10,21,2,3,2,5,0.4,100,65,100,100
21,32,3,4,2,7,0.29,83,64,100,81
25,27,4,4,3,8,0.38,92,92,100,88
31,29,4,4,3,8,0.38,79,63,100,59
43,23,6,4,2,10,0.2,61,45,100,61
63,102,10,14,4,24,0.17,67,63,100,70
70,68,8,8,6,14,0.43,95,90,100,91
22,53,3,9,0,11,0.0,34,32,44,44
30,17,5,3,2,7,0.29,83,60,100,82
75,73,10,11,3,20,0.15,56,53,100,52
29,30,4,5,1,9,0.11,44,44,100,50
23,35,4,5,4,9,0.44,100,79,100,83
41,49,5,6,4,10,0.4,86,69,100,78
30,34,7,7,4,12,0.33,93,94,100,87
32,32,6,6,3,12,0.25,66,66,100,66
29,29,4,4,4,8,0.5,100,100,100,100
29,29,4,4,3,8,0.38,91,86,100,86
58,59,7,7,4,10,0.4,88,85,100,86
52,24,6,3,2,9,0.22,91,58,100,92
37,35,5,5,4,10,0.4,92,92,100,89
5,27,1,3,1,4,0.25,100,31,100,100
29,29,5,5,5,10,0.5,100,100,100,100
13,21,2,3,2,5,0.4,100,76,100,100
70,32,9,6,0,14,0.0,9,8,31,41
31,40,3,4,3,7,0.43,100,87,100,84
30,27,6,5,3,11,0.27,63,63,100,59
19,28,3,5,1,8,0.12,64,47,100,58
18,18,3,3,3,6,0.5,100,100,100,100
40,46,6,7,3,13,0.23,56,58,100,62
33,19,4,3,2,7,0.29,81,50,100,81
46,27,6,4,3,10,0.3,90,63,100,74
29,21,5,4,4,9,0.44,100,84,100,100
34,17,6,3,2,9,0.22,74,67,100,59
